product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id,name_len,category_len
733,Quần kaki nam túi mổ thời trang - Xám,0.18,399000,485000,145,1,80,Quần tây,3,37,8
734,Quần kaki nam phong cách thời thượng - Đen,0.18,399000,485000,214,1,80,Quần tây,3,42,8
735,Quần kaki nam túi chỉ nỗi mạnh mẽ - Xám đậm,0.35,300000,462000,291,10,82,Quần tây,3,43,8
736,Quần tây nam dây rút ống côn - Xanh đen,0.37,208000,330000,264,1,80,Quần tây,3,39,8
737,"Quần kaki Nam Kumas nam tính 16004-01,2,4 - Đen",0.18,399000,485000,245,1,80,Quần tây,3,47,8
738,Quần âu nam lịch lãm - Đen,0.18,399000,485000,145,1,80,Quần tây,3,26,8
739,Quần kaki nam túi mổ thời trang - Xám đậm,0.325427822,252918.8976,399000,244,1,80,Quần tây,3,41,8
740,Quần tây nam công sở thanh lịch - Đen,0.18,399000,485000,117,1,80,Quần tây,3,37,8
741,Quần tây nam công sở thời trang - Đen,0.37,208000,330000,264,1,80,Quần tây,3,37,8
742,Quần tây nam công sở Vũ Tuấn BG009-4 - Xám chì,0.37,208000,330000,264,1,80,Quần tây,3,46,8
743,Quần tây nam công sở Vũ Tuấn SL001-1 - Đen,0.325427822,252918.8976,349000,204,1,80,Quần tây,3,42,8
744,Quần kaki nam túi chỉ nỗi mạnh mẽ - Đen,0.35,300000,462000,291,10,82,Quần tây,3,39,8
745,Quần kaki nam trơn KUMAS 1320 A1 - Xám,0.325427822,252918.8976,489000,264,1,80,Quần tây,3,38,8
746,Quần kaki nam túi viền kiểu lịch lãm - Xám,0.18,399000,485000,117,1,80,Quần tây,3,42,8
747,Quần tây nam dây rút ống côn - Xám,0.325427822,252918.8976,489000,264,1,80,Quần tây,3,34,8
748,Quần tây nam ống côn lịch lãm - Xám,0.3,460000,660000,237,1,80,Quần tây,3,35,8
749,Quần kaki nam phong cách thời thượng - Nâu,0.325427822,252918.8976,489000,264,1,80,Quần tây,3,42,8
750,Quần tây nam dây rút ống côn - Đen,0.37,208000,330000,264,1,80,Quần tây,3,34,8
751,"Quần kaki Nam Kumas nam tính 16004-01,2,4 - Xanh rêu",0.325427822,252918.8976,399000,119,1,80,Quần tây,3,52,8
752,Quần tây nam dây rút ống côn - Xám đậm,0.325427822,252918.8976,425000,223,1,80,Quần tây,3,38,8
753,Quần tây nam Mốt Trẻ lịch lãm AQP021 - Đen,0.31,208000,301000,279,1,80,Quần tây,3,42,8
754,Quần kaki nam phong cách thời thượng - Xám,0.325427822,252918.8976,449000,231,1,80,Quần tây,3,42,8
755,Quần kaki nam túi chỉ nỗi mạnh mẽ - Xám,0.31,259000,375000,296,3,93,Quần tây,3,39,8
756,Quần kaki nam túi mổ thời trang - Đen,0.325427822,252918.8976,365000,194,1,80,Quần tây,3,37,8
757,Quần tây nam công sở thời trang - Nâu,0.35,300000,462000,291,10,82,Quần tây,3,37,8
758,Quần tây Mốt Trẻ cá tính màu kaki - Nâu,0.325427822,252918.8976,399000,189,1,80,Quần tây,3,39,8
759,Quần tây nam ống côn Vũ Tuấn HT002-3 - Nâu,0.18,399000,485000,245,1,80,Quần tây,3,42,8
760,Quần Tây Nam Black Lịch Lãm - Đen,0.18,399000,485000,245,1,80,Quần tây,3,33,8
761,Quần kaki nam túi chỉ nỗi mạnh mẽ - Kem,0.37,208000,330000,264,1,80,Quần tây,3,39,8
762,Quần kaki nam túi viền kiểu lịch lãm - Đen,0.18,399000,485000,145,1,80,Quần tây,3,42,8
763,Quần kaki nam phong cách thời thượng - Xám đậm,0.325427822,252918.8976,399000,165,1,80,Quần tây,3,46,8
764,Quần tây nam ống côn Vũ Tuấn HT002-6 - Kem,0.18,399000,485000,214,1,80,Quần tây,3,42,8
765,Quần kaki nam túi viền kiểu lịch lãm - Kem,0.31,295000,430000,138,1,100,Quần tây,3,42,8
766,Quần tây nam công sở Vũ Tuấn SL003-1 - Xám,0.325427822,252918.8976,380000,146,1,80,Quần tây,3,42,8
767,Quần tây nam dây rút ống côn - Nâu,0.32,445000,650000,163,1,80,Quần tây,3,34,8
768,Quần tây nam Mốt Trẻ BQP102 - Xám,0.325427822,252918.8976,399000,124,1,80,Quần tây,3,33,8
769,Quần tây nam công sở lịch lãm - Xanh,0.05,418000,440000,279,1,80,Quần tây,3,36,8
770,Quần tây nam PT lịch lãm - Đen,0.25,225000,300000,364,1,80,Quần tây,3,30,8
771,Quần Tây Nam Lịch Lãm Mốt Trẻ - Đen,0.325427822,252918.8976,425000,156,1,80,Quần tây,3,35,8
772,Quần tây nam công sở lịch lãm - Xanh đen,0.05,418000,440000,264,1,80,Quần tây,3,40,8
773,Quần tây nam Mốt Trẻ nam tính AQP028 - Kem,0.325427822,252918.8976,380000,248,1,80,Quần tây,3,42,8
774,Quần Tây Nam BQ Mốt Trẻ - Xám,0.325427822,252918.8976,459000,198,1,80,Quần tây,3,29,8
775,Quần tây nam công sở Vũ Tuấn HGD003-1 - Đen,0.28,208000,289000,286,1,80,Quần tây,3,43,8
776,Quần tây nam Mốt Trẻ BQP103 - Xám,0.28,208000,289000,286,1,80,Quần tây,3,33,8
777,Quần tây nam ống côn Vũ Tuấn HT002-2 - Xanh đen,0.05,428000,451000,151,1,80,Quần tây,3,47,8
778,Quần tây nam công sở Vũ Tuấn CTM001-4 - Nâu,0.325427822,252918.8976,345000,233,1,80,Quần tây,3,43,8
779,Quần Tây Nam Mốt Trẻ Thanh Lịch - Đen,0.325427822,252918.8976,449000,259,1,80,Quần tây,3,37,8
780,Quần Jean Nam IMAGINE U Trending CoCo 013 - Xanh,0.24,392000,516000,152,1,80,Quần jean,4,48,9
781,Quần jeans nam rách cá tính ALE 61183LSK - Xanh đen,0.43,255000,450000,267,1,80,Quần jean,4,51,9
782,Quần short jean nam IMAGINE U phối xước sành điệu 004 - Xanh đen,0.325427822,252918.8976,399000,216,1,80,Quần jean,4,64,9
783,Quần Jean Nam IMAGINE U Trending CoCo 013 - Xanh đen,0.3,175000,250000,173,1,80,Quần jean,4,52,9
784,Quần short jean nam IMAGINE U phong cách - Xanh,0.325427822,252918.8976,489000,193,1,80,Quần jean,4,47,9
785,Quần Jean dài nam ECOJEANS 025M1-M2 - Xanh dương,0.34,255000,386000,131,1,80,Quần jean,4,48,9
786,Quần jean nam viền chỉ nổi Mốt trẻ - Xanh đen,0.29,249000,350000,266,1,80,Quần jean,4,45,9
787,Quần jean nam skinny phong cách - Xanh,0.37,295000,468000,241,2,90,Quần jean,4,38,9
788,"Quần kaki nam KUMAS lịch lãm 16002-01,2,5 - Xanh rêu",0.2,409000,511000,170,1,80,Quần jean,4,52,9
789,Quần short jean nam IMAGINE U phong cách - Xanh đen,0.2,409000,511000,231,1,80,Quần jean,4,51,9
790,Quần jean nam thời trang Eco JNAD-011 - Xanh đen,0.43,255000,450000,267,1,80,Quần jean,4,48,9
791,Quần kaki nam thời trang Zana - Xanh đen,0.325427822,252918.8976,589000,120,1,80,Quần jean,4,40,9
792,Quần Jean dài nam ECO phối chỉ cá tính JNAD031M1 - Xanh,0.39,169000,276000,204,1,80,Quần jean,4,55,9
793,Quần Jean dài nam ECOJEANS 025M1-M2 - Xanh đen,0.3,175000,250000,173,1,80,Quần jean,4,46,9
794,Quần short nam rách phong cách - Xanh dương,0.325427822,252918.8976,589000,179,1,80,Quần jean,4,43,9
795,Quần short jean nam s.o.Z 1420 - Xanh dương,0.3,349000,499000,358,5,80,Quần jean,4,43,9
796,Quần short jean nam cực mốt - Xanh đen,0.17,309000,372000,171,1,80,Quần jean,4,38,9
797,Quần short jean nam thời trang - Xanh,0.325427822,252918.8976,489000,193,1,80,Quần jean,4,37,9
798,Quần jean short nam chỉ nổi - Xanh đen,0.325427822,252918.8976,399000,152,1,80,Quần jean,4,38,9
799,Quần jean short nam chỉ nổi - Xanh,0.39,169000,276000,204,1,80,Quần jean,4,34,9
800,Quần jean nam phối rách trẻ trung - Xanh dương,0.22,375000,481000,269,1,80,Quần jean,4,46,9
801,Quần short jean nam IMAGINE U phong cách - Đen,0.29,249000,350000,218,1,80,Quần jean,4,46,9
802,Quần short jean nam thời trang - Xanh dương,0.43,255000,450000,267,1,80,Quần jean,4,43,9
803,Quần kaki nam thời trang Zana - Nâu,0.34,299000,453000,419,1,80,Quần jean,4,35,9
804,"Quần kaki nam KUMAS lịch lãm 16002-01,2,5 - Nâu",0.3,385000,550000,207,1,80,Quần jean,4,47,9
805,Quần dài kaki nam cá tính - Đen,0.35,175000,270000,202,1,80,Quần jean,4,31,9
806,Quần jean nam dài xước nhẹ Imagine U - Xanh đen,0.325427822,252918.8976,455000,168,1,80,Quần jean,4,47,9
807,Quần short jean nam phối rách phong cách - Xanh đen,0.29,249000,350000,266,1,80,Quần jean,4,51,9
808,Quần jean nam denim 94/5120 phong cách - Xanh,0.2,409000,511000,231,1,80,Quần jean,4,45,9
809,Quần short jean nam thời trang - Xanh,0.3,349000,499000,192,1,80,Quần jean,4,37,9
810,Quần short jean nam IMAGINE U phối túi con 006 - Xanh,0.35,175000,270000,202,1,80,Quần jean,4,53,9
811,Quần Jean Nam ECOJEANS Trending 027M1 - Xanh,0.35,365000,562000,204,1,80,Quần jean,4,44,9
812,Quần short jean nam Eco JM001-M1 - Xanh đen,0.325427822,252918.8976,589000,179,1,80,Quần jean,4,43,9
813,Quần short jean nam IMAGINE U phối túi con 006 - Xanh đen,0.24,392000,516000,152,1,80,Quần jean,4,57,9
814,Quần jean nam ôm IMAGINE U - Xanh đen,0.37,295000,468000,241,2,90,Quần jean,4,37,9
815,Quần jeans nam phối hình cá tính KUMAS 89073 E1 - Xanh,0.26,298000,400000,287,1,80,Quần jean,4,54,9
816,Quần Jean nam Imagine U phong cách - Xanh,0.3,359000,513000,215,1,80,Quần jean,4,41,9
817,Quần jean nam xước cào 94/5112-113 thời trang - Xanh,0.29,249000,350000,218,1,80,Quần jean,4,52,9
818,Quần jean nam Mốt Trẻ fashion 0607 - Xanh đen,0.22,369000,473000,156,1,80,Quần jean,4,45,9
819,Quần jeans nam rách cá tính ALE 61183LSK - Xanh,0.3,175000,250000,173,1,80,Quần jean,4,47,9
820,Quần short jean nam phối rách phong cách - Xanh dương,0.325427822,252918.8976,489000,193,1,80,Quần jean,4,53,9
821,Quần Jean Nam IMAGINE U Trending CoCo 013 - Đen,0.34,337000,511000,282,1,80,Quần jean,4,47,9
822,Quần Jean dài nam ECO classic JNAD030M1 - Xanh,0.38,365000,589000,135,1,80,Quần jean,4,46,9
823,Quần jean short nam chỉ nổi - Xám đậm,0.24,392000,516000,152,1,80,Quần jean,4,37,9
824,"Quần kaki nam KUMAS lịch lãm 16002-01,2,5 - Xanh đen",0.3,260000,370000,164,1,80,Quần jean,4,52,9
825,Quần jean nam đơn giản Mốt Trẻ - Xanh dương,0.24,259000,341000,252,1,80,Quần jean,4,43,9
826,Quần jeans nam loang màu ALE 61221BS - Xanh,0.22,369000,473000,269,1,80,Quần jean,4,43,9
827,Quần short jean nam IMAGINE U phối xước sành điệu 004 - Xanh,0.3,260000,370000,181,1,80,Quần jean,4,60,9
828,Quần jean nam xước vải thời trang - Xanh đen,0.34,208000,315000,186,1,80,Quần jean,4,44,9
829,"Quần Jeans nam KUMAS thời trang 010-H1,2,3 - Xanh đen",0.31,395000,572000,198,1,100,Quần jean,4,53,9
830,Quần jean nam basic xước nhẹ - Xanh đen,0.27,359000,490000,141,1,80,Quần jean,4,39,9
831,Quần short jean nam thời trang - Đen,0.23,395000,513000,241,1,80,Quần jean,4,36,9
832,Quần Jean nam ECOJEANS basic 020M2 - Xanh đen,0.3,385000,550000,193,1,80,Quần jean,4,45,9
833,Quần jean nam chỉ nổi thời trang - Đen,0.3,385000,550000,168,1,80,Quần jean,4,38,9
834,Quần short jean nam s.o.Z 1419 - Xanh dương,0.03,455000,469000,286,1,80,Quần jean,4,43,9
835,Quần jean nam lịch lãm - Xanh dương,0.3,260000,370000,125,1,80,Quần jean,4,35,9
836,Quần jeans nam cổ điển ALE 61175LSK - Xanh,0.3,260000,370000,125,1,80,Quần jean,4,42,9
837,Quần short jean nam thời trang S.o.Z - Xanh đen,0.31,380000,551000,168,1,80,Quần jean,4,47,9
838,"Quần Jeans nam KUMAS thời trang 010-H1,2,3 - Xanh dương",0.325427822,252918.8976,465000,144,1,80,Quần jean,4,55,9
839,Quần jean nam phối rách phong cách - Xanh dương,0.325427822,252918.8976,569000,138,1,80,Quần jean,4,47,9
840,Quần jean nam Ken Fashion - Xanh,0.3,260000,370000,152,1,80,Quần jean,4,32,9
841,Quần jean nam viền chỉ nổi Mốt trẻ - Xanh đen,0.325427822,252918.8976,385000,241,1,80,Quần jean,4,45,9
842,Quần jean nam Eco JNAD-008-M2 - Xanh dương,0.325427822,252918.8976,369000,206,1,80,Quần jean,4,42,9
843,Quần jeans dài nam ACURA AJ1003 - Xanh,0.325427822,252918.8976,385000,241,1,80,Quần jean,4,38,9
844,Quần jean nam IMAGINE U phối xước 014 - Xanh đen,0.29,249000,350000,216,1,80,Quần jean,4,48,9
845,Quần jean nam Ken Fashion - Xanh dương,0.23,395000,513000,241,1,80,Quần jean,4,38,9
846,Quần short Jean nam ECO clacssic wash JM007M1 - Xanh,0.38,233000,376000,197,1,80,Quần jean,4,52,9
847,Quần jean nam basic xước nhẹ - Xanh,0.325427822,252918.8976,465000,170,1,80,Quần jean,4,35,9
848,Quần dài nam Onymax sành điệu - Nâu,0.3,349000,499000,358,5,80,Quần jean,4,35,9
849,Quần jean nam phong cách - Xanh,0.38,233000,376000,197,1,80,Quần jean,4,31,9
850,Quần short jean nam rách cá tính - Xanh,0.34,299000,453000,429,1,80,Quần jean,4,39,9
851,Quần short jean nam rách cá tính - Xanh dương,0.29,259000,365000,236,1,80,Quần jean,4,45,9
852,Quần jean nam Eco JNAD-015-M1 - Xanh đen,0.31,395000,572000,198,1,100,Quần jean,4,40,9
853,Quần jean nam IMAGINE U phối xước 014 - Xanh,0.325427822,252918.8976,385000,241,1,80,Quần jean,4,44,9
854,Quần Jean nam ECOJEANS basic black 020M1 - Xanh đen,0.3,256000,364000,178,1,80,Quần jean,4,51,9
855,Quần Jean nam KUMAS đơn giản B1611B12 - Xanh đen,0.39,298000,485000,255,1,80,Quần jean,4,48,9
856,Quần jean nam lịch lãm - Xanh,0.38,233000,376000,197,1,80,Quần jean,4,29,9
857,"Quần Jeans nam KUMAS thời trang 010-H1,2,3 - Xanh",0.23,409000,531000,227,1,80,Quần jean,4,49,9
858,Quần Jean nam phong cách Mốt Trẻ 08 - Xanh dương,0.3,359000,513000,255,1,80,Quần jean,4,48,9
859,Quần short jean túi hộp phong cách - Xanh đen,0.34,317000,480000,272,1,80,Quần jean,4,45,9
860,Quần short jean nam đơn giản - Xanh đen,0.25,292000,389000,158,1,80,Quần jean,4,39,9
861,Quần short jean nam IMAGINE U xếp lai đơn giản 002 - Xanh,0.23,309000,401000,278,1,80,Quần jean,4,57,9
862,Quần jean nam chỉ nổi thời trang - Xanh đen,0.1,405000,450000,240,1,80,Quần jean,4,43,9
863,Quần jean nam lịch lãm - Xanh đen,0.33,409000,610000,258,1,80,Quần jean,4,33,9
864,Quần short nam IMAGINE U travel 0061 - Xanh,0.325427822,252918.8976,369000,206,1,80,Quần jean,4,43,9
865,Quần short jean nam rách cực mốt - Xanh bích,0.37,188000,298000,135,1,80,Quần jean,4,44,9
866,Quần jean nam lịch lãm - Xanh,0.23,395000,513000,241,1,80,Quần jean,4,29,9
867,Quần jean nam IMAGINE U phối xước 014 - Xanh dương,0.34,208000,315000,186,1,80,Quần jean,4,50,9
868,Quần short jean nam IMAGINE U xếp lai đơn giản 002 - Xanh đen,0.29,249000,350000,216,1,80,Quần jean,4,61,9
869,Quần jeans dài nam ACURA AJ1003 - Xanh dương đậm,0.3,175000,250000,264,1,80,Quần jean,4,48,9
870,Quần jean nam nhung sành điệu - Đen nhung,0.31,264000,383000,266,1,80,Quần jean,4,41,9
871,Quần Jean nam KUMAS đơn giản B1611B12 - Xanh,0.3,385000,550000,168,1,80,Quần jean,4,44,9
872,Quần jean nam Eco JNAD-010-M1 - Xanh đen,0.325427822,252918.8976,465000,144,1,80,Quần jean,4,40,9
873,Quần jeans dài nam ACURA AJS001 - Xanh,0.39,395000,650000,193,1,80,Quần jean,4,38,9
874,Quần jean nam chỉ nổi thời trang - Đen nhung,0.31,395000,572000,198,1,100,Quần jean,4,44,9
875,Quần Short Jean Dạo Phố - Xanh đen,0.325427822,252918.8976,261000,149,1,80,Quần jean,4,34,9
876,Quần Jean Nam KUMAS thời trang 010C123 - Xanh dương,0.2,409000,511000,197,1,80,Quần jean,4,51,9
877,Quần kaki nam Fashion - Xanh rêu,0.325427822,252918.8976,480000,203,1,80,Quần jean,4,32,9
878,Quần jean nam P.LA thời trang - Đen,0.38,242000,390000,447,2,80,Quần jean,4,35,9
879,Quần jeans dài nam ACURA AJ1005 - Xanh dương đậm,0.4,463000,772000,444,2,80,Quần jean,4,48,9
880,Quần jeans nam trơn KUMAS 89073 HXD1 - Xanh,0.325427822,252918.8976,429000,234,1,80,Quần jean,4,43,9
881,Quần jeans dài nam ACURA AJ1006 - Xanh,0.18,185000,226000,318,2,90,Quần jean,4,38,9
882,"Quần Jeans nam KUMAS đẳng cấp 645-1,2B - Đen",0.325427822,252918.8976,320000,227,1,80,Quần jean,4,44,9
883,Quần jean nam P.LA thời trang - Xanh đen,0.3,359000,513000,264,2,90,Quần jean,4,40,9
884,Quần jean nam P.LA thời trang - Xanh rêu,0.325427822,252918.8976,465000,208,1,80,Quần jean,4,40,9
885,Quần short jean nam thời trang New - Xanh đen,0.325427822,252918.8976,339000,204,1,80,Quần jean,4,45,9
886,Quần kaki nam Beluga white color - Trắng,0.34,337000,511000,261,1,80,Quần jean,4,40,9
887,Quần Jean Nam ECOJEANS mạnh mẽ 018M1 - Xanh,0.25,292000,389000,162,1,80,Quần jean,4,43,9
888,Quần short jean nam s.o.Z 1423 - Xanh dương,0.325427822,252918.8976,369000,159,1,80,Quần jean,4,43,9
889,Quần jeans dài nam ACURA AJS008 - Xanh,0.29,259000,365000,211,1,80,Quần jean,4,38,9
890,Quần Jean Nam ECOJEANS Street Style 026M1 - Xanh,0.325427822,252918.8976,385000,151,1,80,Quần jean,4,48,9
891,Quần jean nam P.LA thời trang - Xám,0.39,395000,650000,130,1,80,Quần jean,4,35,9
892,"Quần Jeans nam KUMAS K531-A1,2,3 - Xanh",0.325427822,252918.8976,369000,159,1,80,Quần jean,4,39,9
893,Quần short jean nam wash cá tính S.o.Z - Xanh dương,0.25,267000,356000,282,1,80,Quần jean,4,51,9
894,Quần jeans nam xước túi KUMAS 7010A1 - Xanh,0.38,242000,390000,447,2,80,Quần jean,4,43,9
895,Quần jean dài nam IMAGINE U thời trang - Xanh,0.2,409000,511000,224,1,80,Quần jean,4,45,9
896,Quần jean nam Men Fashion - Xanh dương,0.325427822,252918.8976,339000,204,1,80,Quần jean,4,38,9
897,Quần Jean Nam KUMAS thời trang 010C123 - Xanh,0.325427822,252918.8976,465000,259,1,80,Quần jean,4,45,9
898,Quần jean nam rách nhẹ cực hot - Xanh,0.25,267000,356000,245,1,80,Quần jean,4,37,9
899,Quần jean nam Voschy cá tính - Xanh dương,0.325427822,252918.8976,385000,151,1,80,Quần jean,4,41,9
900,Quần jean nam rách fashion - Xanh,0.24,317000,417000,137,1,80,Quần jean,4,33,9
901,Quần short jean nam thời trang New - Xanh dương,0.38,242000,390000,447,2,80,Quần jean,4,47,9
902,Quần Jean Nam KUMAS thời trang 010C123 - Xanh đen,0.3,349000,499000,291,11,80,Quần jean,4,49,9
903,Quần jeans dài nam ACURA AJ1006 - Xanh đen,0.3,359000,513000,202,2,80,Quần jean,4,42,9
904,Quần jean nam fashion - Xanh đen,0.18,185000,226000,318,2,90,Quần jean,4,32,9
905,Quần Jean dài nam ECO cổ điển JNAD028M1 - Xanh,0.38,242000,390000,447,2,80,Quần jean,4,46,9
906,Quần jean nam Men Fashion - Xanh,0.38,291000,469000,355,6,80,Quần jean,4,32,9
907,Quần jean nam phối rách bụi bặm - Xanh dương,0.24,327000,430000,286,3,80,Quần jean,4,44,9
908,Quần jean nam rách gối phong cách - Xanh dương,0.34,337000,511000,182,1,80,Quần jean,4,46,9
909,Quần jean nam cá tính Mốt trẻ - Xanh dương,0.3,385000,550000,156,1,80,Quần jean,4,42,9
910,Quần jean nam wash rách 94/5118-119 đẳng cấp - Xanh,0.3,385000,550000,156,1,80,Quần jean,4,51,9
911,"Quần Jeans nam KUMAS đẳng cấp 645-1,2B - Xanh",0.34,299000,453000,166,1,80,Quần jean,4,45,9
912,"Quần Jeans nam KUMAS K531-A1,2,3 - Xanh dương",0.325427822,252918.8976,480000,203,1,80,Quần jean,4,45,9
913,Quần jean nam basic hợp mốt - Xanh,0.38,242000,390000,447,2,80,Quần jean,4,34,9
914,Quần jean nam phối kiểu sành điệu - Xanh,0.34,337000,511000,255,2,80,Quần jean,4,40,9
915,Quần short Jean nam ECO fashion JM009M1 - Xanh,0.4,463000,772000,444,2,80,Quần jean,4,46,9
916,Quần jean nam rách nhẹ cực hot - Xanh đen,0.325427822,252918.8976,399000,180,1,80,Quần jean,4,41,9
917,Quần jeans dài nam ACURA AJ1005 - Xanh,0.23,395000,513000,238,1,80,Quần jean,4,38,9
918,Quần jean nam P.LA thời trang - Nâu,0.325427822,252918.8976,455000,182,1,80,Quần jean,4,35,9
919,Quần short nam IMAGINE U classic 0052 - Xanh,0.325427822,252918.8976,465000,259,1,80,Quần jean,4,44,9
920,Quần jean nam thời trang Mốt Trẻ 09 - Xanh đen,0.325427822,252918.8976,261000,244,1,80,Quần jean,4,46,9
921,Quần jean nam thời trang cá tính - Đen,0.3,385000,550000,166,1,80,Quần jean,4,38,9
922,Quần jean nam xước nhẹ lịch lãm - Xanh đen,0.38,365000,589000,210,1,80,Quần jean,4,42,9
923,Quần jean nam Mốt Trẻ phong cách - Xanh đen,0.325427822,252918.8976,385000,151,1,80,Quần jean,4,43,9
924,Quần jean nam Eco JNAD-007-M1 - Xanh đen,0.36,202000,316000,251,1,80,Quần jean,4,40,9
925,Quần Jean nam ECOJEANS Classic Blue 024M1 - Xanh,0.325427822,252918.8976,399000,209,1,80,Quần jean,4,48,9
926,Quần Jean nam KUMAS lịch lãm 5021B123 - Xanh đen,0.325427822,252918.8976,370000,177,1,80,Quần jean,4,48,9
927,Quần Jean nam KUMAS cá tính T718D123 - Xanh dương,0.325427822,252918.8976,390000,221,1,80,Quần jean,4,49,9
928,Quần jean dài nam ECO JEAN JNAD-019-M1 - Xanh,0.325427822,252918.8976,339000,220,1,80,Quần jean,4,45,9
929,Quần Jean nam KUMAS cá tính T718D123 - Xanh,0.22,369000,473000,168,1,80,Quần jean,4,43,9
930,Quần Jeans nam KUMAS đơn giản K531B1 - Xanh,0.38,267000,431000,234,1,80,Quần jean,4,43,9
931,Quần Jean nam KUMAS lịch lãm 5021B123 - Xanh dương,0.35,229000,350000,158,1,80,Quần jean,4,50,9
932,Quần short jean nam viền túi cá tính - Xanh dương,0.325427822,252918.8976,390000,221,1,80,Quần jean,4,49,9
